Data:          2021-10-02_16_51_41
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      3
Quedas:        13

serginho:      08429 pontos / 095 golpes / 66.13 km/h
leo:           06101 pontos / 073 golpes / 64.39 km/h

Parcial:       14530 pontos
Desequilibrio: 00498 (-)
Quedas:        03368 (-)

FINAL:         10664 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
532128   ->   058
533448   ->   065
533877   <-   044
534598   ->   063
535157   <-   036
535902   ->   074
536328   <-   041
537098   ->   041
537777   <-   044
538457   ->   072
538848   <-   049
539458   ->   070
539958   <-   040
540718   ->   071
541108   <-   041
541938   ->   058
542407   <-   045
543243   ->   079
543577   <-   042
551648   ->   039
552477   <-   064
552817   ->   041
553482   <-   073
553992   ->   037
554717   <-   073
557848   ->   079
558258   <-   042
559027   ->   038
560287   ->   048


SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
580077   <-   045
580767   ->   058
581238   <-   050
582047   ->   070
582427   <-   047
583113   ->   064
583667   <-   042
584328   ->   076
584757   <-   051
585354   ->   072
586547   ->   080
586912   <-   053
587657   ->   081
587998   <-   046
588738   ->   075
589127   <-   040
589917   ->   084
591283   ->   077
591667   <-   045
592437   ->   083
592760   <-   041
593608   ->   072
594038   <-   048
594762   ->   083
600203   ->   045
600758   <-   055
601267   ->   042
601953   <-   073
602417   ->   045
602968   <-   070
603488   ->   043
604082   <-   071
604548   ->   047
605643   ->   044
607133   ->   085
608563   ->   083
611253   <-   074


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
633313   ->   053
633822   <-   039
634592   ->   059
635058   <-   048
635743   ->   048
636383   <-   040
637233   ->   063
637578   <-   042
638301   ->   046
638923   <-   039
639563   ->   071
640028   <-   052


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
662238   <-   054
662792   ->   039
663518   <-   042
664258   ->   044
667082   ->   041
667848   <-   039
668638   ->   041



