Data:          2021-10-03_09_01_52
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      2
Quedas:        18

jean:          09863 pontos / 180 golpes / 57.47 km/h
dani:          10403 pontos / 206 golpes / 59.02 km/h

Parcial:       20266 pontos
Desequilibrio: 00000 (-)
Quedas:        07904 (-)

FINAL:         12362 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
202736   <-   057
203336   ->   058
203756   <-   054
204476   ->   045


SEQUÊNCIA 02
============

TEMPO   DIR   KMH
-----   ---   ---
216001   ->   060
216386   <-   057
216956   ->   056
217386   <-   060
217921   ->   060
218346   <-   055
218861   ->   058


SEQUÊNCIA 03
============

TEMPO   DIR   KMH
-----   ---   ---
228121   <-   056


SEQUÊNCIA 04
============

TEMPO   DIR   KMH
-----   ---   ---
235906   <-   053
236461   ->   056
236886   <-   064
237381   ->   053
237891   <-   065
238361   ->   056
238826   <-   061
239321   ->   049
239876   <-   050
240471   ->   051
241006   <-   064
242351   <-   057
242906   ->   056
243326   <-   055
243828   ->   051
244421   <-   060
244891   ->   060
245316   <-   055
246746   <-   047
247406   ->   048
247961   <-   058
248466   ->   056
248956   <-   060
249426   ->   059
249896   <-   042


SEQUÊNCIA 05
============

TEMPO   DIR   KMH
-----   ---   ---
258181   <-   063
258671   ->   057
259176   <-   064
259801   ->   054
260136   <-   069
260571   ->   062
261060   <-   057
261656   ->   038
262216   <-   042
262831   ->   043
263451   <-   061
263976   ->   057
264411   <-   055
264896   ->   050
265456   <-   052
266046   ->   055
266481   <-   051
267026   ->   051
267586   <-   053
268121   ->   050
268626   <-   063
269126   ->   055
269586   <-   057
270126   ->   056


SEQUÊNCIA 06
============

TEMPO   DIR   KMH
-----   ---   ---
281346   <-   060
281876   ->   056
282306   <-   056
283116   ->   041
284226   ->   041
284911   <-   058
287876   <-   040
288581   ->   041
289346   <-   058
289861   ->   056
290286   <-   062
290756   ->   054
291291   <-   041
292016   ->   065
292336   <-   062
292876   ->   055
293356   <-   045
293976   ->   053
294486   <-   059
294981   ->   059
295387   <-   056
295941   ->   057
296406   <-   049
296986   ->   058
297406   <-   050
297986   ->   059
298481   <-   041
299116   ->   043
299776   <-   051
300336   ->   047
300926   <-   062
301436   ->   051
301996   <-   063
302466   ->   058
302936   <-   065
303406   ->   047
303996   <-   054
304536   ->   043
305176   <-   047
306706   <-   061
307226   ->   054
307696   <-   041
308356   ->   042
308996   <-   061
309486   ->   059
309906   <-   061
310381   ->   050
310936   <-   060
311406   ->   056
311876   <-   062
312386   ->   052
312956   <-   047
315181   ->   059
315606   <-   057
316186   ->   053
316656   <-   050
317251   ->   047
317807   <-   051
318396   ->   061
318786   <-   063
319301   ->   064
319726   <-   049


SEQUÊNCIA 07
============

TEMPO   DIR   KMH
-----   ---   ---
340461   <-   056
340996   ->   054
341421   <-   057
341936   ->   055
342446   <-   059
342936   ->   052
343406   <-   053
343961   ->   045
344556   <-   045
345216   ->   039
345796   <-   040
346606   ->   055
346991   <-   048
347586   ->   059
347986   <-   049
348656   ->   050
349116   <-   049
349741   ->   062
350126   <-   052
350676   ->   044
351336   <-   063
351806   ->   061
352236   <-   062
352706   ->   054
353176   <-   053
353733   ->   052
354306   <-   056
354856   ->   062
355266   <-   061
355776   ->   054
357876   <-   064


SEQUÊNCIA 08
============

TEMPO   DIR   KMH
-----   ---   ---
370536   <-   060
371076   ->   055
371546   <-   051
372136   ->   056
372566   <-   061
373081   ->   059
373506   <-   059
374076   ->   056
374511   <-   066
375016   ->   056
375449   <-   055
376026   ->   062
376366   <-   060
376856   ->   058


