Data:          2021-10-02_17_02_21
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      9
Quedas:        12

marcelo:       07877 pontos / 092 golpes / 65.32 km/h
clevinho:      08147 pontos / 102 golpes / 63.06 km/h

Parcial:       16024 pontos
Desequilibrio: 00000 (-)
Quedas:        03366 (-)

FINAL:         12658 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
408612   <-   044
409337   ->   035
410087   <-   068
410552   ->   041
411643   ->   046
412152   <-   066
413542   <-   066
413972   ->   041
415797   ->   041
416402   <-   043
417187   ->   069
417507   <-   050
418077   ->   054
418577   <-   041
419277   ->   077
419617   <-   045
420297   ->   071
420667   <-   046
421667   <-   043
422350   ->   072
422737   <-   046
423442   ->   064
423762   <-   044
424462   ->   063
424892   <-   037
425702   ->   067
426042   <-   046


SEQUÊNCIA 10
============

TEMPO   DIR   KMH
-----   ---   ---
441767   ->   045
442447   <-   060
442957   ->   042
444137   ->   040
444747   <-   041
446652   <-   040
448607   ->   043
449717   ->   038
452727   ->   040
454927   <-   036
455647   ->   070
455987   <-   037
456807   ->   061
457187   <-   037
457977   ->   064
459407   ->   075
459747   <-   041
460582   <-   036


SEQUÊNCIA 11
============

TEMPO   DIR   KMH
-----   ---   ---
475217   <-   062
475727   ->   038
479312   ->   036
480082   <-   066
480527   ->   038
481317   <-   068
481657   ->   045
482342   <-   057
482847   ->   038
483622   <-   068
484092   ->   042
484732   <-   069
485110   ->   038
485967   <-   051
486557   ->   041
487147   <-   064
488527   <-   061
489677   <-   046
491167   <-   068
495292   ->   074
495627   <-   044
496307   ->   071
496657   <-   045
497362   ->   070
497702   <-   046


SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
521127   <-   069


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
560287   <-   065
560717   ->   043
561317   <-   054



