Data:          2021-10-03_15_27_14
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      31
Quedas:        14

sandrinho:     09996 pontos / 108 golpes / 67.70 km/h
fabio:         10257 pontos / 107 golpes / 69.01 km/h

Parcial:       20253 pontos
Desequilibrio: 00000 (-)
Quedas:        05469 (-)

FINAL:         14784 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
473470   <-   066
473900   ->   044
474480   <-   068
474860   ->   046
475440   <-   063
475860   ->   045
476420   <-   064
476890   ->   044
477400   <-   074
478380   <-   074
478810   ->   041
479450   <-   081
479790   ->   040
480340   <-   083
480730   ->   041
482160   ->   066
482500   <-   045
483225   ->   072
483560   <-   045
484200   ->   071
484505   <-   043
485210   ->   079
485510   <-   040
486190   ->   074
486575   <-   041
487215   ->   078
487550   <-   047
488130   ->   048
489540   ->   080
490990   ->   044
491590   <-   047
492200   ->   044
492805   <-   071
493145   ->   044
493740   <-   066
494190   ->   046
494745   <-   068
495940   <-   073


SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
524250   ->   061
524590   <-   040
525210   ->   045
525720   <-   041
526490   ->   041
527000   <-   043
527775   ->   065
528040   <-   042
528730   ->   071
529070   <-   045
529640   ->   064
529940   <-   050
530585   ->   070
530885   <-   038
531560   ->   068
531910   <-   042
532550   ->   074
532890   <-   040
533550   ->   071
533850   <-   047
534460   ->   076
534810   <-   041
535475   ->   076
535770   <-   045
536490   ->   054
536965   <-   036
537730   ->   058
538225   <-   041
538735   ->   071
539120   <-   043
539760   ->   048
540990   ->   060
541330   <-   039
542060   ->   072
542405   <-   044
543065   ->   058
543400   <-   038
544090   ->   077
545263   ->   060
545730   <-   038
546450   ->   085
547630   ->   079
549635   ->   035
551340   ->   038
551980   <-   051


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
575215   ->   046
575750   <-   057
576305   ->   044
576850   <-   065
577285   ->   043
577880   <-   062
578395   ->   048
578860   <-   069
580870   ->   040
581480   <-   071
581870   ->   046
582892   ->   041
583365   <-   074
583835   ->   047
584280   <-   082
584710   ->   045
585260   <-   051
585840   ->   043
586410   <-   061
586880   ->   045
587440   <-   077
587910   ->   047
588400   <-   076
588820   ->   045
589380   <-   074
589850   ->   035
591365   ->   042
591960   <-   076
592340   ->   047
592901   <-   072
593370   ->   045
593880   <-   079
594302   ->   041
594945   <-   078
595355   ->   045
595910   <-   078
596290   ->   045
596840   <-   076
597230   ->   045
597820   <-   076


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
622470   ->   061
622840   <-   037
623555   ->   071
623980   <-   039
624645   ->   072
625790   ->   075
626145   <-   046
626780   ->   080
627120   <-   045
628990   ->   054
629420   <-   035
630190   ->   088


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
645915   ->   083
646230   <-   040
646780   ->   046
647450   <-   043



