Data:          2021-10-02_10_20_38
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      4
Quedas:        16

diana:         07337 pontos / 093 golpes / 62.90 km/h
diego:         06914 pontos / 086 golpes / 63.19 km/h

Parcial:       14251 pontos
Desequilibrio: 00000 (-)
Quedas:        04703 (-)

FINAL:         09548 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
681683   ->   063


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
704660   ->   056
707684   ->   057
708882   ->   065
709314   <-   045
710016   ->   065
710404   <-   042
711114   ->   062
711506   <-   046
712251   ->   062
712674   <-   042
713367   ->   045
714010   <-   035
714940   ->   038
715754   <-   037
717585   ->   047
717953   <-   069


SEQUÊNCIA 16
============

TEMPO   DIR   KMH
-----   ---   ---
735478   ->   047
735823   <-   067
736477   ->   048
736807   <-   078
737466   ->   046
737805   <-   076
738468   ->   046
738805   <-   061
739325   ->   043
739973   <-   071
740439   ->   036
741368   <-   060
742035   ->   043
742372   <-   066
743082   ->   043
743416   <-   074
744072   ->   045
744444   <-   057
745100   ->   047
745441   <-   057
746258   ->   040
746810   <-   037
748810   ->   045
750115   ->   041
751610   ->   065
752001   <-   048
752656   ->   067
753022   <-   040
753792   ->   037
755300   ->   064
755734   <-   042
756394   ->   058
756837   <-   042
757550   ->   068
762517   ->   042
763900   ->   062
764290   <-   039
765866   <-   063
766369   ->   041
767018   <-   054
767567   ->   041
768171   <-   041
768934   ->   039
769677   <-   064
770103   ->   042
770728   <-   060
771237   ->   047
771802   <-   067
772226   ->   045
772818   <-   063
773505   ->   044
773877   <-   061
774370   ->   040


SEQUÊNCIA 17
============

TEMPO   DIR   KMH
-----   ---   ---
795637   ->   056
796079   <-   048
796458   <-   039
796805   ->   065
797155   <-   044
797908   ->   058
798333   <-   041
799056   ->   059
799482   <-   036
800298   ->   039
800890   <-   050
801836   ->   038
802135   <-   061
802638   ->   046
803132   <-   038
803876   ->   035
804601   <-   070
805115   ->   036
806728   ->   058
807164   <-   043
807776   ->   066
808258   <-   039
808909   ->   063
809339   <-   043
809977   ->   064
810404   <-   041
811179   ->   062
811559   <-   042
812238   ->   062
812682   <-   040
813396   ->   059
813872   <-   041
814500   ->   065
814992   <-   042
815701   ->   057
816144   <-   041
816812   ->   067
817245   <-   044
817913   ->   063
818343   <-   037
819127   ->   059
819623   <-   038
820344   ->   041
821055   <-   046
821691   ->   038
822501   <-   044
824102   <-   037
825005   ->   039
825420   <-   061
826003   ->   045
826384   <-   051
826990   ->   039
827702   <-   054
828221   ->   038
829773   ->   045
831243   ->   062
831674   <-   042
832365   ->   063
832789   <-   043
833444   ->   060
833869   <-   039
835322   <-   045
836155   ->   037



