Data:          2021-10-03_14_48_19
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      6
Quedas:        14

jackson:       06757 pontos / 105 golpes / 56.75 km/h
evandro:       10875 pontos / 164 golpes / 59.93 km/h

Parcial:       17632 pontos
Desequilibrio: 02091 (-)
Quedas:        04197 (-)

FINAL:         11344 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
TEMPO   DIR   KMH
-----   ---   ---
417439   ->   055
417822   <-   051
418485   ->   037
419145   <-   040
419785   ->   051
420255   <-   051
420830   ->   057
421300   <-   039
422025   ->   054
422404   <-   052
422964   ->   052
423390   <-   047
424028   ->   053
424480   <-   056
425030   ->   056
425435   <-   053
425984   ->   047
426505   <-   044
427060   ->   052
427531   <-   054
428125   ->   057
428554   <-   049
429110   ->   056
429535   <-   050
430065   ->   055
431239   ->   037
431835   <-   037
432515   ->   053
432945   <-   051
433485   ->   054
433944   <-   043
434605   ->   051
435074   <-   049
435675   ->   047
436124   <-   049
436695   ->   052
437129   <-   046
437725   ->   052
438155   <-   044
438770   ->   055
439154   <-   046
439745   ->   041
440345   <-   063
440855   ->   043
441435   <-   066
441814   ->   041
443934   <-   062
444445   ->   042
444954   <-   070
445360   ->   048
445825   <-   060
446985   <-   070
448175   <-   044
448905   ->   035
449545   <-   046
450135   ->   060
450655   <-   045
452055   <-   048
452680   ->   052
453105   <-   046
453705   ->   055
454174   <-   051
454729   ->   051
455220   <-   051
455774   ->   048
456245   <-   048
456799   ->   050
457345   <-   049
457905   ->   060
458375   <-   048
458974   ->   048
459484   <-   055
463454   ->   048
464134   <-   044
464794   ->   035
465610   <-   047
466250   ->   045
466739   <-   066


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
479814   ->   054
480245   <-   051
480820   ->   054
481290   <-   046
482035   ->   061
482419   <-   052
483015   ->   058
483380   <-   051
483939   ->   062
484334   <-   051


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
493510   <-   047
494065   ->   052
494535   <-   059
495090   ->   056
495494   <-   058
496094   ->   047
498995   <-   039
500234   <-   046
500825   ->   043
501344   <-   039
502110   ->   039
502745   <-   048
503391   ->   060
503774   <-   040
504479   ->   059
504905   <-   049
505545   ->   050
506014   <-   050
506590   ->   054
507064   <-   047
507679   ->   062


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
516255   ->   054
516675   <-   053
517315   ->   055
517707   <-   055
518294   ->   054
518725   <-   050
519308   ->   056
519730   <-   059
520284   ->   052
520709   <-   053
521290   ->   047
521760   <-   055
522354   ->   051
522775   <-   038
523525   ->   059
523955   <-   051
524545   ->   043
525105   <-   049
526465   <-   036
527240   ->   054
527690   <-   059
528245   ->   048
528714   <-   049
529225   ->   047
529815   <-   051
530375   ->   055
530804   <-   053
531375   ->   049
531850   <-   059
532354   ->   051
532850   <-   053
533445   ->   042
534125   <-   039
535575   <-   050
536184   ->   038
536794   <-   064
537265   ->   044
537779   <-   068
538250   ->   041
538804   <-   067
539245   ->   043
539764   <-   069
540190   ->   041
540744   <-   038
542045   <-   060
542515   ->   041
543105   <-   070
543479   ->   044
544025   <-   071
544454   ->   043
545054   <-   068
546035   <-   068
546455   ->   041
547145   <-   056
547565   ->   037
548127   <-   044
548745   ->   037
549365   <-   067
550410   <-   062
550904   ->   042
551434   <-   045
552070   ->   064
552535   <-   047
553175   ->   037
553820   <-   049
554375   ->   059
554805   <-   045
555375   ->   049
555870   <-   043
556505   ->   061
556895   <-   049
557465   ->   054
557895   <-   042
558580   ->   054
559005   <-   053
559555   ->   051



