Data:          2021-10-03_09_42_22
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      2
Quedas:        15

douglas:       10872 pontos / 122 golpes / 66.69 km/h
simone:        10674 pontos / 139 golpes / 61.71 km/h

Parcial:       21546 pontos
Desequilibrio: 00000 (-)
Quedas:        06464 (-)

FINAL:         15082 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---

SEQUÊNCIA 09
============

TEMPO   DIR   KMH
-----   ---   ---
579355   ->   047
579865   <-   042
580505   ->   067
580895   <-   042
581685   ->   065
582065   <-   045
582750   ->   045
583245   <-   049
583945   ->   065
584945   ->   070
585245   <-   045
585865   ->   068
586205   <-   051
586775   ->   064
587125   <-   048
587807   ->   063
588145   <-   049
588700   ->   067
589125   <-   050
589725   ->   072
590065   <-   052
590615   ->   071
591370   <-   044
591625   ->   065
592010   <-   051
592535   ->   069
592925   <-   049
593545   ->   068
593885   <-   052
594460   ->   067
594845   <-   052
595400   ->   072
595715   <-   057
596315   ->   072
596640   <-   051
597235   ->   058
597705   <-   045
598365   ->   070
598816   <-   035
599517   ->   038


SEQUÊNCIA 10
============

TEMPO   DIR   KMH
-----   ---   ---
625715   <-   057
626570   ->   035
626825   <-   052
627415   ->   035
629165   ->   037
629855   <-   061
630580   ->   041
630835   <-   061
631895   <-   068
632800   <-   070
633305   ->   047
633735   <-   070
634205   ->   048
634630   <-   041
635380   ->   040
635935   <-   058
636575   ->   042
638175   <-   044
638815   ->   038
639455   <-   070
639875   ->   044
640435   <-   068
640950   ->   049
641351   <-   077


SEQUÊNCIA 11
============

TEMPO   DIR   KMH
-----   ---   ---
655425   <-   059
655985   ->   038
656565   <-   046
657290   ->   041
657945   <-   066
658460   ->   048
658925   <-   058
659395   ->   045
659915   <-   060
660445   ->   048
660935   <-   065
661405   ->   047
661960   <-   067
662475   ->   045
662895   <-   070
663325   ->   041


SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
686515   <-   049
687070   ->   040
687690   <-   065
