Data:          2021-10-03_15_12_58
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      7
Quedas:        20

nunes:         10409 pontos / 110 golpes / 67.58 km/h
ph:            13628 pontos / 143 golpes / 68.03 km/h

Parcial:       24037 pontos
Desequilibrio: 00097 (-)
Quedas:        10773 (-)

FINAL:         13167 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
465485   ->   048
465875   <-   083
466466   ->   053
467451   ->   052
467766   <-   080
468325   ->   048
468776   <-   089
469546   ->   042
469970   <-   089
470356   ->   042
470976   <-   042
472786   <-   083
473296   ->   045
473941   <-   080
474321   ->   041
475085   <-   074
475816   ->   046
476155   <-   086
476876   ->   038
477310   <-   090
477736   ->   044
478375   <-   091
478846   ->   054
479316   <-   084
479865   ->   052
480275   <-   082


SEQUÊNCIA 17
============

TEMPO   DIR   KMH
-----   ---   ---
489876   ->   051
490451   <-   057
491125   ->   073
491725   <-   041
492501   ->   044
493245   <-   045
493886   ->   042
494676   <-   044
495096   <-   041
495356   ->   076
496081   <-   051
496396   ->   065
496916   <-   052
497556   ->   084
497941   <-   050
498580   ->   083
498955   <-   054
499626   ->   088
499986   <-   047
500841   ->   046
502476   ->   090
502866   <-   048
503526   ->   082
503956   <-   049
504656   ->   079


SEQUÊNCIA 18
============

TEMPO   DIR   KMH
-----   ---   ---
515366   <-   070
516991   <-   048
517586   ->   044
518326   <-   082
518795   ->   051
519266   <-   088
519786   ->   053
520246   <-   083
520895   ->   048
521276   <-   078
522000   ->   045
522385   <-   085
522856   ->   053
523325   <-   081
523796   ->   046
524436   <-   048
525135   ->   072
525606   <-   054
526245   ->   081
526626   <-   047
527356   ->   058
527996   <-   056
528676   ->   046
529446   <-   079
529995   ->   046
530491   <-   086
531006   ->   049
531516   <-   044
532286   ->   042
532966   <-   047
533686   ->   079
534077   <-   059
534675   ->   081
535056   <-   038


SEQUÊNCIA 19
============

TEMPO   DIR   KMH
-----   ---   ---
550096   <-   069
550736   ->   051
551700   ->   048
552125   <-   076
552806   ->   050
553086   <-   085
553555   ->   046
554276   <-   078
554731   ->   048
555406   <-   077
556046   ->   050
556351   <-   085
557116   ->   044
557496   <-   085
558036   ->   043
558506   <-   054


SEQUÊNCIA 20
============

TEMPO   DIR   KMH
-----   ---   ---
567586   ->   052
568145   <-   056
568850   ->   080
569236   <-   059
569876   ->   084
570216   <-   054
570856   ->   085
571235   <-   047
571916   ->   086
572306   <-   057
573761   <-   048
574476   ->   050
575231   <-   046
575996   ->   045
576601   <-   083
577126   ->   053
577576   <-   078
578131   ->   049
578595   <-   043
579496   ->   039
580476   <-   036
581415   ->   076
581886   <-   053
582526   ->   086
582930   <-   056
583506   ->   052
584146   <-   038
584831   <-   035
585086   ->   044
586045   <-   041
586881   ->   047
587515   <-   090
587946   ->   048



