Data:          2021-10-03_13_00_36
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      24
Quedas:        20

alcir:         07696 pontos / 092 golpes / 64.59 km/h
ivan:          06949 pontos / 096 golpes / 59.66 km/h

Parcial:       14645 pontos
Desequilibrio: 00000 (-)
Quedas:        06591 (-)

FINAL:         08054 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
417065   ->   040
417490   <-   070
420010   ->   047
420395   <-   048
421760   <-   072
423401   ->   041
423785   <-   046
424320   ->   040
425085   <-   080


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
444175   <-   052
445695   ->   036
449485   ->   037


SEQUÊNCIA 16
============

TEMPO   DIR   KMH
-----   ---   ---
470975   <-   057
471525   ->   043
472040   <-   055
472640   ->   042


SEQUÊNCIA 17
============

TEMPO   DIR   KMH
-----   ---   ---
486015   <-   064


SEQUÊNCIA 18
============

TEMPO   DIR   KMH
-----   ---   ---
507115   <-   059
507565   ->   041
508155   <-   063
508586   ->   039
509290   <-   061
509800   ->   046
510265   <-   072
510700   ->   046
511170   <-   068
511635   ->   047
512015   <-   068


SEQUÊNCIA 19
============

TEMPO   DIR   KMH
-----   ---   ---
522195   <-   069
522855   ->   040
523835   ->   047
524225   <-   070
524775   ->   044
525225   <-   069
525695   ->   050
526075   <-   072


SEQUÊNCIA 20
============

TEMPO   DIR   KMH
-----   ---   ---
548225   <-   045
548815   ->   058
549205   <-   051
549755   ->   058
550165   <-   048
550760   ->   039
551445   <-   047
552035   ->   063
552425   <-   048
553020   ->   068
553365   <-   053
553955   ->   067
555240   ->   050
555605   <-   051
556205   ->   069
556500   <-   053
557140   ->   069
558315   ->   071
558640   <-   051
559225   ->   067
559615   <-   041
560255   ->   040
561485   ->   045
561955   <-   072
562445   ->   048
562880   <-   047
564195   <-   044
564838   ->   072
565185   <-   047
567145   <-   036
567530   ->   039
568185   <-   042
568895   ->   066
570105   ->   068
570495   <-   051
571085   ->   057
571515   <-   047
572155   ->   067
572545   <-   047
575545   ->   037
576185   <-   038
577985   <-   046
580010   <-   045
580648   ->   039
581735   ->   036
582285   <-   070
582755   ->   041
585725   <-   040
586453   ->   039
587115   <-   043
587755   ->   068
588140   <-   050
588645   ->   069
589075   <-   035
589825   ->   045
590375   <-   046
591056   ->   069
591395   <-   050
591915   ->   036
592770   <-   064
593315   ->   039
593836   <-   039
594515   ->   071
594900   <-   051
595455   ->   047
596005   <-   043
596645   ->   038
597420   <-   040
599362   ->   037



