Data:          2021-10-02_09_33_04
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        7

iziele:        08058 pontos / 107 golpes / 61.33 km/h
chemerson:     08103 pontos / 099 golpes / 63.69 km/h

Parcial:       16161 pontos
Desequilibrio: 00000 (-)
Quedas:        00970 (-)

FINAL:         15191 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
443690   <-   049
444289   ->   064
444759   <-   046
445400   ->   062
445780   <-   041
446509   ->   042
447104   <-   049
447705   ->   063
448130   <-   045
448815   ->   068
449220   <-   048
449835   ->   068
450220   <-   054
450839   ->   068
451225   <-   040
451950   ->   070
452375   <-   042
453060   ->   070


SEQUÊNCIA 08
============

TEMPO   DIR   KMH
-----   ---   ---
466669   <-   047
467224   ->   057
467714   <-   041
468439   ->   064
468865   <-   047
469466   ->   051
470019   <-   046
470679   ->   064
471085   <-   047
471765   ->   064
472150   <-   051
472814   ->   066
473239   <-   047
473880   ->   062
474285   <-   044
475055   ->   058
475480   <-   048
476204   ->   054
476677   <-   042
477445   ->   045
478064   <-   040
478739   ->   043
479410   <-   036
480260   ->   044
480858   <-   049
481454   ->   044
482094   <-   062
482515   ->   039
483289   <-   060
483665   ->   039
484355   <-   053
484890   ->   047
485485   <-   058
485974   ->   048
486549   <-   068
486954   ->   039
487705   <-   051
488235   ->   043
488919   <-   069
489304   ->   041
489988   <-   036
490715   ->   048
491310   <-   045
492950   <-   065
493334   ->   046
493934   <-   066
494400   ->   049
494939   <-   072
495360   ->   050
495915   <-   069
496345   ->   042
497024   <-   066
497624   ->   038
498199   <-   066
498579   ->   040
499249   <-   068
499675   ->   046
500224   <-   066
500654   ->   044
501289   <-   055
501759   ->   045
502400   <-   076
502824   ->   044
503405   <-   071
503790   ->   042
504429   <-   070
504859   ->   046
505429   <-   074
505818   ->   038
508269   <-   038
508994   ->   056
509467   <-   041
510189   ->   068
510574   <-   050
511254   ->   065
511685   <-   045
512384   ->   068
512794   <-   043
513514   ->   055
514029   <-   038
515674   <-   064
516100   ->   043
516779   <-   041
517459   ->   048
518059   <-   044
518745   ->   038
520365   ->   057
520784   <-   052



