Data:          2021-10-02_09_09_53
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        18

martinha:      06623 pontos / 105 golpes / 56.23 km/h
soro:          08178 pontos / 113 golpes / 60.28 km/h

Parcial:       14801 pontos
Desequilibrio: 00000 (-)
Quedas:        05773 (-)

FINAL:         09028 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
599806   <-   041
600364   ->   037
601041   <-   039
602283   <-   042
602841   ->   038
603310   <-   059
603741   ->   041
604244   <-   060
604714   ->   043
605101   <-   057
606189   <-   058
607252   <-   054
607815   ->   041
608201   <-   061
609150   <-   051
609649   ->   042
610112   <-   062
610541   ->   044
611009   <-   061
611393   ->   044
611862   <-   060
612341   ->   038
612835   <-   060


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
647298   ->   051
647725   <-   039
648415   ->   055
648961   <-   037
649343   ->   056
649941   <-   038
650383   ->   058
650751   <-   040
651352   ->   055
651948   <-   038
652945   <-   036
653591   ->   057
653977   <-   037
654575   ->   052
655770   ->   061
656152   <-   041
656746   ->   054
657885   ->   063
658203   <-   047
658752   ->   059
659141   <-   038
659777   ->   051
661578   <-   043
662168   ->   038
662675   <-   042
665237   <-   058
666394   <-   035
667668   <-   060
668184   ->   040
668649   <-   039
670011   <-   064
670882   <-   060
671337   ->   041
671807   <-   059
672321   ->   039
672745   <-   057
673778   <-   058


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
703716   <-   061
704618   <-   060
705088   ->   042
705513   <-   061
705944   ->   041
706497   <-   059
708161   ->   038
708672   <-   059
709105   ->   039
709652   <-   057
710764   <-   064
711271   ->   045
711659   <-   051
712067   ->   043
712616   <-   057
713839   <-   048
714373   ->   044
714854   <-   062
715305   ->   044
715772   <-   061
718592   <-   066
719572   <-   062
720774   <-   047
721332   ->   038
721809   <-   064


SEQUÊNCIA 16
============

TEMPO   DIR   KMH
-----   ---   ---
747475   ->   053
748804   ->   054
750014   ->   060
750403   <-   038
751037   ->   040
752323   ->   057
752707   <-   044
753346   ->   057
753745   <-   041
754325   ->   061
754671   <-   037
755347   ->   060
756382   ->   056
757493   ->   060
757873   <-   044
761940   ->   037
762577   <-   041
763138   ->   041
763648   <-   058
764115   ->   035
764637   <-   062
765073   ->   044
765462   <-   058
765890   ->   042
766316   <-   059
766738   ->   044
767194   <-   058
