Data:          2021-10-03_14_05_24
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      20
Quedas:        10

jairinho:      12596 pontos / 136 golpes / 67.37 km/h
diego:         09766 pontos / 112 golpes / 65.79 km/h

Parcial:       22362 pontos
Desequilibrio: 00000 (-)
Quedas:        03355 (-)

FINAL:         19007 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
412970   <-   072
413560   ->   042
414015   <-   072
414590   ->   047
414970   <-   065
415700   ->   041
416060   <-   066
416765   ->   042
420130   ->   038
421480   ->   065
421865   <-   038
422590   ->   044
423910   ->   076
424270   <-   044
424950   ->   073
425300   <-   049
425980   ->   076
426330   <-   043
426987   ->   068
427410   <-   049
428135   ->   069
428520   <-   045
429225   ->   064
429610   <-   040
430375   ->   068
430800   <-   043
431440   ->   074
431870   <-   040
432635   ->   049
433190   <-   040
434040   ->   042
434470   <-   071
434940   ->   045
435493   <-   045
436135   ->   064
436605   <-   038
437394   ->   047
437920   <-   068
438570   ->   042
438970   <-   067
439630   ->   048
440020   <-   071
440445   ->   042
441130   <-   065
441770   ->   041
442245   <-   071
442640   ->   052
443110   <-   046
443775   ->   044
444450   <-   074
444900   ->   051
445370   <-   042
446050   ->   069
446525   <-   046
447165   ->   074
447503   <-   044
448255   ->   062
448725   <-   037
449490   ->   049
450770   <-   051
451510   ->   039
452820   ->   041
453460   <-   067
453885   ->   046


SEQUÊNCIA 09
============

TEMPO   DIR   KMH
-----   ---   ---
477990   ->   048
478375   <-   064
479060   ->   038
479530   <-   050
480400   ->   044
482495   ->   040
483005   <-   067
483560   ->   044
483980   <-   065
484415   ->   053
485050   <-   064
485690   ->   045
486080   <-   069
486505   ->   050
487870   ->   044
488170   <-   070
488810   ->   047
489170   <-   063
489810   ->   047
490150   <-   064
490790   ->   045
491260   <-   075
491880   ->   039
492242   <-   042
493160   ->   045
493543   <-   069
494140   ->   046
494520   <-   071
495200   ->   045
495570   <-   057
496250   ->   043
496680   <-   072
497250   ->   038


SEQUÊNCIA 10
============

TEMPO   DIR   KMH
-----   ---   ---
513400   ->   064
513830   <-   039
514600   ->   071
514940   <-   052
515540   ->   074
515945   <-   047
516580   ->   074
516920   <-   045
517562   ->   074
517950   <-   047
518540   ->   077
518880   <-   047
519485   ->   074
519910   <-   048
520510   ->   080
520850   <-   044
521490   ->   068
521870   <-   041
522550   ->   074
522940   <-   041
523666   ->   079
524000   <-   047
524650   ->   061
525070   <-   044
525750   ->   077
526100   <-   046
526740   ->   074
527120   <-   038
527820   ->   053
528380   <-   037
529400   ->   045
529700   <-   054
530340   ->   048
530770   <-   057
533075   ->   073
533460   <-   045
534100   ->   071
535572   ->   041
535910   <-   066
536380   ->   050
536895   <-   042
537810   ->   044
538150   <-   065
538874   ->   040
539240   <-   067
539885   ->   041
540325   <-   049
540920   ->   044
541610   <-   038
542377   ->   075
542760   <-   044
543400   ->   073
543785   <-   043
544575   ->   070
544930   <-   036
545740   ->   066


SEQUÊNCIA 11
============

TEMPO   DIR   KMH
-----   ---   ---
573180   ->   047
573780   <-   039
574505   ->   063
574930   <-   039
575670   ->   070
576020   <-   050
576665   ->   062
577108   <-   040
577830   ->   071
578175   <-   047
578835   ->   070
579170   <-   045
579775   ->   078
580200   <-   044
580840   ->   056
581370   <-   044
582055   ->   082
582390   <-   038
583145   ->   067
583530   <-   039



