Data:          2021-10-03_16_16_58
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        8

deco:          09995 pontos / 142 golpes / 59.15 km/h
kaverna:       10894 pontos / 165 golpes / 60.22 km/h

Parcial:       20889 pontos
Desequilibrio: 00000 (-)
Quedas:        01881 (-)

FINAL:         19008 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
005309   ->   051
005919   <-   061
006419   ->   053
006889   <-   065
007444   ->   056
007869   <-   065
008379   ->   048
008979   <-   063
009469   ->   051
009999   <-   057
010509   ->   048
011109   <-   065
011579   ->   052
012094   <-   054
012669   ->   057
013139   <-   062
013649   ->   051
014143   <-   062
014709   ->   056
015179   <-   054
015844   ->   042
016444   <-   060
016949   ->   049
017469   <-   047
018059   ->   043
018749   <-   062
019239   ->   057
019709   <-   058
020239   ->   059
020669   <-   065
021224   ->   060
021669   <-   052
022269   ->   040
022994   <-   061
023479   ->   058
023950   <-   060
024459   ->   051
024959   <-   053
025639   ->   041
026299   <-   059
026899   ->   040
027539   <-   064
028049   ->   054
028519   <-   050
029144   ->   055
029629   <-   064
030124   ->   055
030674   <-   057
031229   ->   060
031674   <-   055
032399   <-   045


SEQUÊNCIA 02
============

TEMPO   DIR   KMH
-----   ---   ---
042409   ->   050
042959   <-   062
043509   ->   053
044029   <-   054
044624   ->   053
045139   <-   060
045649   ->   055
046119   <-   053
046674   ->   048
047271   <-   063
047759   ->   057
048229   <-   063
048739   ->   055
049299   <-   062
049759   ->   059
050234   <-   052
050899   ->   038
051494   <-   051
052969   <-   044
053544   ->   045
054139   <-   060
054649   ->   049
055199   <-   060
055759   ->   051
056274   <-   062
056784   ->   051
057339   <-   062
059219   <-   040
059829   ->   049
060439   <-   043
061049   ->   040
061779   <-   062
062289   ->   055
062759   <-   058
063269   ->   052
063824   <-   054
064379   ->   043
065039   <-   057
065569   ->   057
066039   <-   054
066599   ->   048
067189   <-   057
067749   ->   058
070219   <-   045
070779   ->   041
071419   <-   059
071974   ->   051
072469   <-   061
072954   ->   054
073469   <-   053
074024   ->   060


SEQUÊNCIA 03
============

TEMPO   DIR   KMH
-----   ---   ---
091859   ->   048
092409   <-   050
092989   ->   048
093669   <-   063
094139   ->   044
094759   <-   060
095229   ->   044
095869   <-   067
096289   ->   048
096849   <-   065
097319   ->   049
097829   <-   064
098359   ->   047
098869   <-   064
099389   ->   045
099959   <-   066
100474   ->   048
100989   <-   064
101499   ->   051
101969   <-   063
102439   ->   048
103029   <-   062
103639   ->   046
104209   <-   065
104679   ->   051
105189   <-   065
105704   ->   050
106209   <-   061
106720   ->   056
107189   <-   066
107749   ->   061
108179   <-   061
108714   ->   052
109204   <-   069
109739   ->   052
110244   <-   063
110714   ->   052
111229   <-   061
111739   ->   045
112339   <-   062
112849   ->   056
113274   <-   053
115089   <-   065
115599   ->   053
116029   <-   040
116924   ->   062
118269   ->   037
119009   <-   059
119569   ->   046
120209   <-   045
120849   ->   041
121589   <-   063
122064   ->   051
122549   <-   051
123154   ->   048
123749   <-   063
124264   ->   040
124939   <-   061
125431   ->   049
126034   <-   048
127799   <-   062
128319   ->   040
128979   <-   061
132239   <-   037
133009   ->   045
133579   <-   049
134269   ->   043
134909   <-   063
135419   ->   054
135914   <-   057
136479   ->   050


SEQUÊNCIA 04
