Data:          2021-10-02_15_50_40
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        13

didi:          12233 pontos / 138 golpes / 66.11 km/h
rangel:        12207 pontos / 147 golpes / 63.78 km/h

Parcial:       24440 pontos
Desequilibrio: 00000 (-)
Quedas:        05866 (-)

FINAL:         18574 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
017394   <-   066
017994   ->   043
018414   <-   071
018754   ->   048
019359   <-   065
019694   ->   050
020299   <-   072
020594   ->   046
021149   <-   063
021579   ->   044
022084   <-   070
022514   ->   044
023064   <-   074
023404   ->   044
024004   <-   080
024434   ->   035
025079   <-   062


SEQUÊNCIA 02
============

TEMPO   DIR   KMH
-----   ---   ---
033644   <-   067
034079   ->   048
034574   <-   043
036254   <-   041
036894   ->   058
037304   <-   053
037914   ->   066
038259   <-   053
038834   ->   069
039219   <-   047
039904   ->   066
040244   <-   054
040834   ->   074
041134   <-   049
041904   ->   061
042334   <-   049
043694   <-   044
044039   ->   046
046429   <-   039
047114   ->   044
047704   <-   068
048114   ->   048
048714   <-   073
049099   ->   051
049609   <-   072
049994   ->   045


SEQUÊNCIA 03
============

TEMPO   DIR   KMH
-----   ---   ---
064514   ->   064
064949   <-   048
065544   ->   072
065929   <-   039
066699   ->   073
067061   <-   050
067659   ->   075
067999   <-   054
068599   ->   058
069194   <-   041
069744   ->   038
070514   <-   037
071179   ->   041
071814   <-   053
072304   ->   045
072904   <-   061
073394   ->   046
074034   <-   073
074419   ->   047
074974   <-   063
075694   ->   038
076124   <-   076
076554   ->   050
077024   <-   069
077494   ->   043
078084   <-   076
079194   <-   038
080009   ->   072
080349   <-   041
081074   ->   038
081674   <-   038
082314   ->   065
082714   <-   044
083399   ->   060
083869   <-   049
084504   ->   072
084844   <-   053
085384   ->   074
085749   <-   052
086364   ->   044
087049   <-   043
087834   ->   076
088180   <-   052
088734   ->   074
089114   <-   051
089674   ->   065
090094   <-   036
090864   ->   037
091634   <-   048
092234   ->   044
092894   <-   044
094474   <-   063
094899   ->   035
095584   <-   069
096054   ->   040
096609   <-   065
097034   ->   049
097544   <-   068
097944   ->   047
098419   <-   071
098844   ->   044
099394   <-   068
099744   ->   035
100424   <-   071
100829   ->   046
101344   <-   069
104714   <-   039
107124   ->   035
107696   <-   045
108334   ->   069
108724   <-   050
109319   ->   073
109664   <-   052
110254   ->   073
110604   <-   048
111349   ->   060
111774   <-   047
112414   ->   074
112774   <-   056
113414   ->   067
113889   <-   048
114699   ->   035
115204   <-   071
115634   ->   051


SEQUÊNCIA 04
============

TEMPO   DIR   KMH
-----   ---   ---
128264   <-   071
128609   ->   047
129284   <-   071
129589   ->   050
130114   <-   069
130504   ->   048
131104   <-   052
132204   <-   077
132594   ->   045
133318   <-   073
134151   ->   051
134659   <-   079
134987   ->   052
135522   <-   076
135705   ->   043
135964   <-   077


SEQUÊNCIA 05
============

TEMPO   DIR   KMH
-----   ---   ---
149769   ->   065
150154   <-   053
150704   ->   071
151094   <-   058
151689   ->   073
152024   <-   051
152629   ->   075
152969   <-   059


SEQUÊNCIA 06
============

TEMPO   DIR   KMH
-----   ---   ---
164064   ->   058
164829   <-   038
165279   ->   074
165729   <-   044
168354   ->   054
168754   <-   042
169404   ->   071
169759   <-   047
170434   ->   073
170804   <-   054
171444   ->   076
171694   <-   052
173254   <-   049
173749   ->   047
174364   <-   077
174704   ->   038
175474   <-   076
175904   ->   044
176434   <-   080
176819   ->   050
177304   <-   062
177824   ->   041
178414   <-   080
178734   ->   047
179339   <-   079
179654   ->   049
180339   <-   065
180769   ->   038
181364   <-   040
182175   ->   049
182684   <-   044
183384   ->   069
183776   <-   052
184414   ->   050
184929   <-   045
185584   ->   079
185924   <-   053
186529   ->   057
187014   <-   039
187784   ->   042
188769   <-   039
189384   ->   042
189984   <-   079
190324   ->   046
190881   <-   039
191649   ->   070
191989   <-   053
192584   ->   053
193154   <-   047
194564   <-   039
195354   ->   078
195694   <-   041
196464   ->   044
197064   <-   035
197954   ->   077
198259   <-   036
199114   ->   072
199479   <-   051
200074   ->   072
200454   <-   052
201034   ->   080
201374   <-   040
202164   ->   083
202590   <-   048
205984   <-   039
206599   ->   035
207284   <-   069
207669   ->   051
208154   <-   058
209374   <-   073
209799   ->   043
210269   <-   064
210739   ->   044
211296   <-   054
211894   ->   040
212619   <-   044
213389   ->   068
213769   <-   050
214364   ->   048
215774   ->   081
216114   <-   048
216754   ->   071
218014   ->   073


SEQUÊNCIA 07
============

TEMPO   DIR   KMH
-----   ---   ---
237149   ->   068
237534   <-   048
238154   ->   077
238474   <-   053
239114   ->   076
239454   <-   049
240074   ->   077
240374   <-   051
241014   ->   079
241354   <-   057
241964   ->   054
242484   <-   043
243249   ->   038
244014   <-   076
244354   ->   051
244874   <-   039
245664   ->   049
246304   <-   065
246729   ->   049
247234   <-   070
247625   ->   047
248174   <-   076
