Data:          2021-10-02_13_40_42
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      2
Quedas:        20

cris:          08520 pontos / 096 golpes / 66.55 km/h
patricia:      07709 pontos / 102 golpes / 61.26 km/h

Parcial:       16229 pontos
Desequilibrio: 00000 (-)
Quedas:        07304 (-)

FINAL:         08925 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
053709   ->   060


SEQUÊNCIA 02
============

TEMPO   DIR   KMH
-----   ---   ---
452110   ->   041
452704   <-   036
453327   ->   036
453968   <-   035
454715   ->   043
457611   ->   069
457955   <-   047
458492   ->   065
458943   <-   050
459539   ->   067
460710   ->   060
461140   <-   043
461865   ->   065
462243   <-   046
462820   ->   070
463205   <-   044
463822   ->   072
464225   <-   041
464998   ->   040
465681   <-   046
466409   <-   039


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
476840   ->   045
477518   <-   060
478033   ->   042
478609   <-   061
480211   <-   035
481018   ->   039
482325   ->   041
482913   <-   069
483428   ->   042
484027   <-   066
484454   ->   046
485008   <-   036
486520   <-   061
486987   ->   041
487632   <-   064
489718   ->   042
490277   <-   039
490943   ->   073
491323   <-   049
491899   ->   073
492238   <-   039
493735   <-   041
496953   ->   035
498363   ->   066
498746   <-   041
499431   ->   043
499965   <-   040
500689   ->   060
501078   <-   046
501778   ->   075
502098   <-   047
502611   ->   074
502999   <-   046
503586   ->   075
503974   <-   049
504485   ->   042


SEQUÊNCIA 16
============

TEMPO   DIR   KMH
-----   ---   ---
521113   <-   061
521578   ->   045
522172   <-   063
522770   ->   043
523278   <-   061
523707   ->   038
525375   ->   038
525991   <-   064
526418   ->   040
527011   <-   049
527610   ->   042
528247   <-   068
528805   ->   045
529300   <-   065
530190   <-   075
530878   ->   044
531174   <-   070
531856   ->   041


SEQUÊNCIA 17
============

TEMPO   DIR   KMH
-----   ---   ---
548003   <-   058
548511   ->   045
549798   ->   042
550630   ->   047
551144   <-   045
552680   <-   066
553167   ->   043
553721   <-   066


SEQUÊNCIA 18
============

TEMPO   DIR   KMH
-----   ---   ---
564431   ->   058
564814   <-   048
565454   ->   045
566146   <-   040
566991   ->   065
567378   <-   039
568052   ->   072
568439   <-   043
569121   ->   063
569551   <-   043
570255   ->   054
571684   ->   035
572407   <-   042
572838   <-   035
573141   ->   065
574382   ->   037
575911   ->   072
576297   <-   051
576848   ->   069
577207   <-   044
577896   ->   060
580069   <-   036
580796   ->   057
581415   <-   038
582013   ->   074


SEQUÊNCIA 19
============

TEMPO   DIR   KMH
-----   ---   ---
590009   <-   051
590610   ->   041
591208   <-   056
591716   ->   035


SEQUÊNCIA 20
============

TEMPO   DIR   KMH
-----   ---   ---
606032   <-   058
607399   <-   041
608120   ->   035



