Data:          2021-10-03_08_22_09
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        8

caroco:        10449 pontos / 144 golpes / 60.01 km/h
thor:          08087 pontos / 116 golpes / 58.85 km/h

Parcial:       18536 pontos
Desequilibrio: 00000 (-)
Quedas:        01669 (-)

FINAL:         16867 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
059842   ->   049
060462   <-   059
061060   ->   049
061780   <-   044
062425   ->   057
063448   <-   036
063791   ->   049
064343   <-   066
064878   ->   046
066262   ->   051
066772   <-   050
067460   ->   068
067882   <-   052
068484   ->   063
068952   <-   047
070233   <-   066
070702   ->   054
071362   <-   059
071705   <-   054
071960   ->   057
072493   <-   049
073134   ->   061
073603   <-   045
074330   ->   066
074755   <-   050
075563   ->   054
077187   <-   068
077652   ->   057
078212   <-   046
078893   ->   064
080301   ->   074
080683   <-   054
081368   ->   060
081837   <-   047
082478   ->   066
082995   <-   039
083732   ->   069
084181   <-   057
084825   ->   054
085401   <-   050
086039   ->   057
086553   <-   050
087172   ->   063
087702   <-   053
088237   ->   065
088751   <-   050
089452   ->   059
089962   <-   045
090691   ->   059
091159   <-   049
091780   ->   071
092291   <-   054
092888   ->   040
093656   <-   062
094292   ->   041
094932   <-   075
095491   ->   056
096044   <-   061
096578   ->   060
097263   <-   055
097774   ->   049
098328   <-   073
098773   ->   056
099310   <-   047
099992   ->   048
100632   <-   066
101102   ->   064
101611   <-   054
102293   ->   072
102722   <-   051
103320   ->   064
103789   <-   046
104772   ->   037
105368   <-   071
105879   ->   053
106477   <-   043
107374   ->   052
108888   ->   054
109466   <-   054
110109   ->   057
110574   <-   056
111257   ->   045
111895   <-   053
112495   ->   046
113091   <-   048
114648   <-   061
115225   ->   050
115860   <-   066
116419   ->   050
117012   <-   069
117550   ->   052
118190   <-   049
118872   ->   044
119469   <-   051
120067   ->   069
120532   <-   050
121177   ->   068
121642   <-   041
122499   ->   049
122968   <-   044
123695   ->   064
124203   <-   048
124841   ->   066
125357   <-   052
125997   ->   044
126681   <-   066
127150   ->   052
127790   <-   065
128301   ->   039
129113   <-   048
129792   ->   059
130263   <-   044
130968   ->   064
131522   <-   050
132099   ->   069
132609   <-   041
134701   <-   041
135385   ->   068
135892   <-   043
136622   ->   056
137092   <-   044
137838   ->   048
138478   <-   041
139244   ->   067
139715   <-   036
140568   ->   077
140973   <-   047
141678   ->   044
142403   <-   066


SEQUÊNCIA 02
============

TEMPO   DIR   KMH
-----   ---   ---
156053   ->   045
157313   ->   048
158211   <-   054
158552   ->   053
159193   <-   044
162113   ->   062


SEQUÊNCIA 03
============

TEMPO   DIR   KMH
-----   ---   ---
176961   <-   062
177176   ->   053
179310   <-   046
179903   ->   045
183319   ->   062
185027   <-   076
186393   <-   059
190638   <-   052
192003   <-   057
192600   ->   059
193176   <-   062
194350   <-   065
194989   ->   044
195583   <-   061
196248   ->   051
196717   <-   050
197315   ->   063
197848   <-   048
198530   ->   067
198999   <-   050
199640   ->   064
200111   <-   043
201982   <-   039
202773   ->   076
203373   <-   044
203885   ->   069
204311   <-   052
204953   ->   070
205421   <-   047
211224   ->   035
212653   ->   045
214169   ->   059
214593   <-   044
215342   ->   054
215874   <-   045
216580   ->   057
217131   <-   051
217812   ->   068
218283   <-   047
218926   ->   072
219395   <-   050
220099   ->   061
220525   <-   051
221145   ->   062
221698   <-   038
222509   ->   055
223064   <-   047
223748   ->   056
224301   <-   046
224982   ->   069
225412   <-   053
226073   ->   043
226883   <-   065
227395   ->   050
228120   <-   067
228589   ->   057
229145   <-   044
229827   ->   059
230383   <-   048
231103   ->   064
231553   <-   047
232195   ->   078
232622   <-   042
233368   ->   045
234157   <-   066
234669   ->   056
235224   <-   042
235950   ->   069
236462   <-   048
237102   ->   062
237614   <-   047
238279   ->   055
238872   <-   044
239640   ->   040
240280   <-   063


SEQUÊNCIA 04
============

TEMPO   DIR   KMH
-----   ---   ---
328152   ->   049
329133   <-   058
329390   ->   051
331992   ->   058
333146   ->   061
333741   <-   039
334121   <-   038
334382   ->   069
334851   <-   046
335552   ->   055
336021   <-   051
336703   ->   048
337302   <-   048
337983   ->   057
338457   <-   050
339032   ->   071
340440   ->   073
340823   <-   047
341507   ->   073
341972   <-   041
342702   ->   063
343192   <-   038
343917   ->   065
344341   <-   039
345033   ->   070
345560   <-   044
346243   ->   074
346627   <-   056
347221   ->   073
347693   <-   035
348499   ->   060
349060   <-   052
349613   ->   067
350124   <-   044
350893   ->   054
351363   <-   048
352046   ->   065
352500   <-   046
353240   ->   052
353791   <-   041
354521   ->   043
355203   <-   058
355715   ->   060
356291   <-   054
356931   ->   042
357592   <-   063
358128   ->   057
358680   <-   048
359278   ->   065
359789   <-   047
360471   ->   044
361134   <-   070
361603   ->   051
362264   <-   065
362840   ->   048
363437   <-   065
363993   ->   050
364638   <-   064
365081   ->   042
366104   <-   061
366339   ->   052
366980   <-   055
367490   ->   063
368003   <-   047
368685   ->   061
369198   <-   053
369752   ->   054
370328   <-   044
371074   ->   049
371672   <-   040
372525   ->   039
373208   <-   060
373763   ->   055


SEQUÊNCIA 05
============

TEMPO   DIR   KMH
-----   ---   ---
392579   <-   057
392792   ->   055
393731   <-   042
396313   <-   060
396525   ->   058
397123   <-   040
398552   <-   072
399061   ->   050
399790   <-   056
400323   ->   053
401005   <-   064
401581   ->   050
402222   <-   057
402733   ->   060
403417   <-   055
403903   ->   050
404809   <-   063
405038   ->   052
405848   <-   057
406360   ->   058
406957   <-   057
407471   ->   061


SEQUÊNCIA 06
============

TEMPO   DIR   KMH
-----   ---   ---
427842   ->   046
428873   <-   058
429102   ->   053
430061   <-   057
430954   <-   047
432539   <-   059
433945   ->   058
434819   <-   066
435032   ->   058
435544   <-   057
436185   ->   055
437293   ->   057
437805   <-   046
438616   ->   037
439298   <-   052


SEQUÊNCIA 07
============

TEMPO   DIR   KMH
-----   ---   ---
449663   ->   046
456792   ->   041
457261   <-   054
458627   <-   073
459139   ->   060
459608   <-   057
460632   ->   040
460930   <-   062
461401   ->   044
462403   <-   047
462978   ->   064
464191   ->   046
465283   ->   060
465879   <-   055
466435   ->   061
466989   <-   044
471832   ->   054
472555   <-   049
473069   ->   061
473494   <-   063
