Data:          2021-10-03_09_14_15
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      1
Quedas:        15

patricia:      08216 pontos / 100 golpes / 63.98 km/h
didi:          09284 pontos / 116 golpes / 62.71 km/h

Parcial:       17500 pontos
Desequilibrio: 00000 (-)
Quedas:        05250 (-)

FINAL:         12250 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
392512   <-   065


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
401767   ->   049
402367   <-   040
403067   ->   064
403497   <-   055
404117   ->   071
404497   <-   046
405117   ->   046
406007   <-   039
406437   ->   064
406817   <-   050
407377   ->   070
407757   <-   047
408357   ->   042
409977   ->   068
410617   <-   047
410922   ->   060
411371   <-   055
412007   ->   073
412347   <-   049
413027   ->   073
413382   <-   048
414077   ->   073
414422   <-   044
415037   ->   077
415592   <-   045
417017   <-   040
417622   ->   041
418277   <-   066
418967   ->   039
419497   <-   044
420137   ->   041
420727   <-   039
421457   ->   037
424497   ->   042
426282   <-   068
428137   ->   066
428522   <-   046
429197   ->   070
429547   <-   051
430142   ->   060
430567   <-   046
431187   ->   041
431827   <-   071
432247   ->   042
432937   <-   078
433322   ->   046
433917   <-   051
437157   <-   040
438827   <-   074
439267   ->   035
440107   <-   066
440512   ->   043
441107   <-   077
441489   ->   045
442132   <-   075
442557   ->   042
443157   <-   079
443497   ->   047
444137   <-   064
445547   <-   042
446357   ->   049
446847   <-   047
447467   ->   038
448232   <-   043
448917   ->   066
449342   <-   046
449977   ->   072
450537   <-   039
451047   ->   056
451562   <-   044
452237   ->   069
452627   <-   042
453312   ->   077
454592   ->   037
457017   ->   048
460287   ->   037
461567   ->   035
463057   ->   068
464147   ->   038
465297   ->   040
466237   <-   054
467367   <-   076
467837   ->   045
468347   <-   075
468777   ->   041
469347   <-   057
469907   ->   042


SEQUÊNCIA 16
============

TEMPO   DIR   KMH
-----   ---   ---
491347   ->   058
491837   <-   055
492437   ->   061
492817   <-   054
493462   ->   070
493837   <-   054
494357   ->   065
494777   <-   053
495297   ->   073
495697   <-   050
497487   <-   048
498857   <-   039
499517   ->   061
499922   <-   048
500517   ->   068
500907   <-   046
501497   ->   045
502227   <-   055
502777   ->   036
504017   ->   044
505877   <-   061
506257   ->   039
506957   <-   071
507347   ->   039
508477   ->   042
509077   <-   065
509537   ->   038
510227   <-   059
510717   ->   038
511867   ->   041
512547   <-   055
513127   ->   040
513767   <-   075
514197   ->   042
514837   <-   035
517272   ->   035
518077   <-   074
518457   ->   046
519037   <-   041
520807   <-   073
521237   ->   045
522407   ->   045
522877   <-   070
523327   ->   044
523917   <-   035
524732   ->   056
525357   <-   046
527167   ->   038
527827   <-   071



