Data:          2021-10-03_14_27_38
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      1
Quedas:        20

didi:          11215 pontos / 134 golpes / 64.31 km/h
rangel:        11824 pontos / 150 golpes / 62.19 km/h

Parcial:       23039 pontos
Desequilibrio: 00000 (-)
Quedas:        10368 (-)

FINAL:         12671 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
537156   ->   066
537495   <-   051
538136   ->   067
538501   <-   053
539096   ->   074
539436   <-   042
540166   ->   074
540486   <-   054
541076   ->   067
541426   <-   053
542036   ->   072
542386   <-   054
542976   ->   070
543306   <-   050
543956   ->   076
544276   <-   052
545026   ->   040
548890   ->   044


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
564066   <-   064
564696   ->   041
565076   <-   065
565467   ->   049
566826   ->   072
567169   <-   044
567856   ->   056
568411   <-   045
569086   ->   079
569441   <-   052
569991   ->   066
570396   <-   051
570926   ->   079
571271   <-   047
571886   ->   074
572231   <-   048
572866   ->   083
573171   <-   040


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
584536   <-   067
584881   ->   044
585556   <-   070
585906   ->   045


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
593906   <-   070
594326   ->   044
594926   <-   074
595226   ->   050
595866   <-   067
596296   ->   047
596755   <-   066
597210   ->   049
597716   <-   065
598341   ->   047
598600   <-   074
598940   ->   048
600371   ->   059
600771   <-   044
601456   ->   069
601841   <-   047
602476   ->   070
602816   <-   049
603591   ->   038
605056   ->   071
605402   <-   050
606021   ->   076
606356   <-   043
607111   ->   074
607451   <-   052
608006   ->   076


SEQUÊNCIA 16
============

TEMPO   DIR   KMH
-----   ---   ---
621145   <-   071


SEQUÊNCIA 17
============

TEMPO   DIR   KMH
-----   ---   ---
630036   <-   070
630436   ->   045
631046   <-   072


SEQUÊNCIA 18
============

TEMPO   DIR   KMH
-----   ---   ---
646746   ->   067
647091   <-   054
647686   ->   069
648026   <-   056
648576   ->   068
648966   <-   050
649606   ->   064
650006   <-   047
