Data:          2021-10-03_15_41_48
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      2
Quedas:        19

marujo:        08398 pontos / 098 golpes / 65.45 km/h
rodrigao:      08018 pontos / 078 golpes / 71.38 km/h

Parcial:       16416 pontos
Desequilibrio: 00000 (-)
Quedas:        06895 (-)

FINAL:         09521 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
027165   <-   048
027785   ->   058
028215   <-   048
028806   ->   043
029535   <-   043
030195   ->   039
031006   <-   071
032375   <-   039
032925   ->   037
033737   <-   070
034206   ->   045
034715   <-   074
037445   <-   036
038195   ->   064
038580   <-   039
039305   ->   058
039690   <-   044
040285   ->   046
041055   <-   040
041696   ->   071
042165   <-   038
042760   ->   069
043145   <-   045
043806   ->   035
047876   <-   042
048566   ->   039
049248   <-   070


SEQUÊNCIA 02
============

TEMPO   DIR   KMH
-----   ---   ---
060085   ->   060
061385   ->   035
062071   <-   056
063071   <-   051
063656   ->   040
064346   <-   072
065075   ->   038
065421   <-   077
066016   ->   043
066356   <-   071
067035   ->   039
067426   <-   077
068105   ->   037
068486   <-   080
068825   ->   044
069410   <-   081
070050   ->   039
070426   <-   078
071536   <-   041
072175   ->   039
072950   <-   037
073610   ->   063
073976   <-   044
074616   ->   056
075040   <-   044
075700   ->   063


SEQUÊNCIA 03
============

TEMPO   DIR   KMH
-----   ---   ---
090616   ->   066
091000   <-   048
092491   <-   041
093090   ->   061
093466   <-   043
094065   ->   060
094496   <-   040
095201   ->   061
095535   <-   047
096206   ->   065
097376   ->   043
098015   <-   041
098736   ->   073
099106   <-   036


SEQUÊNCIA 04
============

TEMPO   DIR   KMH
-----   ---   ---
111155   ->   068
111535   <-   046
115595   ->   063
115935   <-   038
120820   <-   039
121376   ->   068
121755   <-   043
122420   ->   063
124255   ->   073
124596   <-   041
125261   ->   067
125595   <-   042
126305   ->   062
126645   <-   043
127326   ->   068
127665   <-   046
128345   ->   064
128716   <-   042
129376   ->   068
129845   <-   038
132216   ->   061
133315   ->   042
137271   <-   042
137911   ->   039
138550   <-   074
138975   ->   043
139531   <-   050
140986   <-   070
142025   <-   038
142711   ->   070
143046   <-   042
144605   <-   040
146315   <-   044
146955   ->   038
148146   ->   043
150176   ->   042
150816   <-   043
151455   ->   036
152141   <-   080


SEQUÊNCIA 05
============

TEMPO   DIR   KMH
-----   ---   ---
173895   ->   059
174370   <-   043
174965   ->   065
175346   <-   043
176005   ->   064
176345   <-   056
177610   <-   045
178246   ->   078
178586   <-   040
179255   ->   063
179636   <-   040
180320   ->   066
180660   <-   041
181345   ->   072
183115   <-   047
183795   ->   058
184175   <-   042
184826   ->   038
185545   <-   066
186186   ->   042
186530   <-   075
186905   ->   041
187510   <-   046
188186   ->   035
188961   <-   066
189385   ->   042
189986   <-   078
190406   ->   046
190876   <-   039
192366   <-   042
192970   ->   062
193310   <-   041
193996   ->   063
194336   <-   039
194976   ->   065
196215   ->   038
196810   <-   080
197150   ->   037
197726   <-   038
198405   ->   057
198835   <-   040
199461   ->   035
201005   ->   059
201396   <-   038
202115   ->   061


SEQUÊNCIA 06
============

TEMPO   DIR   KMH
-----   ---   ---
225695   ->   057
