Data:          2021-10-03_08_34_12
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        11

jairinho:      13676 pontos / 154 golpes / 66.43 km/h
diego:         11104 pontos / 123 golpes / 67.02 km/h

Parcial:       24780 pontos
Desequilibrio: 00000 (-)
Quedas:        04461 (-)

FINAL:         20319 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
095208   ->   059
095636   <-   045
096301   ->   075
096679   <-   048
097344   ->   073
097728   <-   048
098325   ->   077
098688   <-   047
099328   ->   076
099709   <-   037
100521   ->   072
100863   <-   048
101528   ->   072
101888   <-   048
102549   ->   079
102889   <-   044
103594   ->   075
103936   <-   046
104576   ->   079
104917   <-   047
105578   ->   054
106048   <-   036
106858   ->   077
107200   <-   037
108179   ->   038
108566   <-   048
109159   ->   049
109759   <-   071
110336   ->   048
110760   <-   052
111445   ->   049
111914   <-   069
112489   ->   050
112874   <-   071
113344   ->   054
113813   <-   038
114667   ->   045
115263   <-   066
115926   ->   044
116353   <-   069
116950   ->   050
117419   <-   037
118314   ->   049


SEQUÊNCIA 02
============

TEMPO   DIR   KMH
-----   ---   ---
134229   ->   069
134579   <-   040
135357   ->   069
135702   <-   047
136339   ->   079
136683   <-   050
137279   ->   082
137619   <-   042
138325   ->   083
138668   <-   044
139349   ->   074
139734   <-   046
140373   ->   082
140714   <-   049
141334   ->   082
141674   <-   045
142336   ->   084
142676   <-   038
143384   ->   051
143893   <-   047
144533   ->   079
144874   <-   040
145623   ->   047
146133   <-   049
147029   ->   043
147367   <-   073
148011   ->   049
148329   <-   048
149141   ->   045
149568   <-   066
150016   ->   044
150656   <-   041
151515   ->   045
151914   <-   062
152470   ->   048
152979   <-   066
153408   ->   052
154006   <-   063
154475   ->   052
155029   <-   045
155669   ->   055
156179   <-   050
156736   ->   045
157376   <-   041
158101   ->   073
158485   <-   048
159083   ->   077
159676   <-   042
160167   ->   074
160555   <-   047
161237   ->   080


SEQUÊNCIA 03
============

TEMPO   DIR   KMH
-----   ---   ---
185094   ->   048
185663   <-   071
186368   ->   045
186753   <-   071
187263   ->   053
187776   <-   064
188459   ->   050
188806   <-   049
189437   ->   047
190806   ->   049
191229   <-   069
191787   ->   046
192169   <-   048
192981   ->   047
194048   ->   043
194517   <-   080
195114   ->   047
196181   ->   050
196608   <-   063
197329   ->   050
197719   <-   064
198357   ->   045
198739   <-   057
199381   ->   045
199915   <-   073
200341   ->   040
201068   <-   071
201706   ->   051
202091   <-   071
202518   ->   044
203178   <-   081
203606   ->   040
204356   <-   035
205289   ->   079
205654   <-   042
206399   ->   077
206739   <-   041
207595   ->   049
208150   <-   036
208981   ->   046
209600   <-   067
210156   ->   039
210752   <-   037
211583   ->   048
212202   <-   066
212821   ->   049
213206   <-   064
213845   ->   049
214229   <-   078
214826   ->   045
215253   <-   070
215766   ->   051
216234   <-   073
