Data:          2021-10-02_15_23_02
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      2
Quedas:        12

jaksom:        07277 pontos / 109 golpes / 57.80 km/h
evandro:       09339 pontos / 124 golpes / 61.07 km/h

Parcial:       16616 pontos
Desequilibrio: 00000 (-)
Quedas:        03490 (-)

FINAL:         13126 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
332141   ->   043
332701   <-   074
333148   ->   035
333790   <-   068
334192   ->   041
334924   <-   065
337648   <-   066
338072   ->   042
338667   <-   068
339058   ->   040
340271   ->   039
340913   <-   044
341594   ->   058
341997   <-   043
342722   ->   039
343281   <-   041
343939   ->   058
344365   <-   049
344969   ->   042
345522   <-   044
346159   ->   058
346501   <-   045
347187   ->   055
347612   <-   055
348207   ->   058
348634   <-   047
349272   ->   059
349660   <-   050
350215   ->   055
350639   <-   040
351321   ->   041
352051   <-   047
352600   ->   041


SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
428740   <-   046
429293   ->   055
429725   <-   044
430341   ->   053
430767   <-   048
431298   ->   063
431688   <-   054
432221   ->   055
432601   <-   044
433197   ->   058
433586   <-   046
434136   ->   044
434692   <-   038
435331   ->   059
435766   <-   045
436359   ->   050
436786   <-   047
437390   ->   061
437741   <-   040
439987   ->   047
440455   <-   047
441008   ->   046
441561   <-   042
442248   ->   059
442670   <-   043
443315   ->   056
443735   <-   046
444333   ->   037
444960   <-   036
445684   ->   053
446104   <-   051
446662   ->   061
447047   <-   047
447580   ->   053
448090   <-   049
448691   ->   056
455091   <-   044
455735   ->   041
456363   <-   050
457005   ->   038
457733   <-   069
458118   ->   048
458652   <-   063
459071   ->   044
459670   <-   070
460100   ->   041
460746   <-   071
461167   ->   045
461684   <-   068
463046   <-   065
463493   ->   045
464049   <-   040
464770   ->   037
465457   <-   068
465888   ->   041
466436   <-   050
466990   ->   040
467589   <-   054
468146   ->   037
468849   <-   065
469400   ->   042
469894   <-   038
470622   ->   064
471047   <-   046
472647   <-   039
473368   ->   055
473819   <-   049
474367   ->   044
475123   <-   045
475849   ->   041
476425   <-   047
477038   ->   050
477557   <-   047
478190   ->   057
478620   <-   049
480327   <-   035
481055   ->   057
481429   <-   044
482117   ->   044
482587   <-   046
483203   ->   059
483589   <-   042
484269   ->   059
484657   <-   042
485293   ->   060
485682   <-   050
486235   ->   062
486637   <-   043
487236   ->   042
487856   <-   048
489602   <-   037
490201   ->   036
490905   <-   067
491333   ->   040
491935   <-   046
492590   ->   039
493189   <-   069
493614   ->   037
494384   <-   048
494937   ->   042
495599   <-   058
496059   ->   038
496772   <-   043
498353   <-   055
498861   ->   043
499461   <-   048
500823   <-   065
501215   ->   041
501853   <-   068


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
525509   <-   048
526104   ->   048
526580   <-   052
527154   ->   052
527624   <-   035
528392   ->   038
529069   <-   042
529665   ->   041
530269   <-   049
530904   ->   042
531424   <-   063
531845   ->   042
532436   <-   054
532958   ->   040
533554   <-   042
534231   ->   039
534791   <-   050
535298   ->   040
535902   <-   067
536325   ->   043
536884   <-   073
537262   ->   039
537887   <-   070
538266   ->   042
538823   <-   038
540138   <-   061
540613   ->   040
541213   <-   061
541682   ->   035
542300   <-   064
542683   ->   038
543430   <-   053
543939   ->   039
544535   <-   069
544921   ->   039
545624   <-   063
546694   <-   043
548166   <-   069
548591   ->   042
549146   <-   068
549524   ->   048
550123   <-   059
550507   ->   045
551107   <-   046
551707   ->   036
552256   <-   041
552898   ->   063
553305   <-   039
554032   ->   061
554415   <-   050
555101   ->   060
556331   ->   065
556726   <-   043
557398   ->   064
557789   <-   045
558426   ->   067



