Data:          2021-10-03_10_06_59
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        10

cris:          09189 pontos / 106 golpes / 65.67 km/h
bida:          09723 pontos / 125 golpes / 62.08 km/h

Parcial:       18912 pontos
Desequilibrio: 00000 (-)
Quedas:        02837 (-)

FINAL:         16075 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
483966   ->   042
484546   <-   067
484996   ->   038
485596   <-   066
486021   ->   042
486596   <-   070
487066   ->   042
487621   <-   069
488046   ->   040
488646   <-   067
489091   ->   036
489756   <-   069
490176   ->   040
490796   <-   063
492891   ->   073
493316   <-   054
493826   ->   070
494296   <-   047
494896   ->   040
495556   <-   044
496216   ->   076
496606   <-   047
503806   <-   043
505406   <-   038
506181   ->   060
506626   <-   048
507291   ->   066
507761   <-   047
508436   ->   075
508826   <-   051
509486   ->   065
509826   <-   046
510466   ->   066
511016   <-   038
511726   ->   061
512176   <-   045
512936   ->   067
513371   <-   055
514011   ->   071
514396   <-   045
515036   ->   042
515696   <-   044
516360   ->   074
516741   <-   043
518126   <-   045
518806   ->   061
520276   ->   073
520666   <-   041
521386   ->   065
521816   <-   051
522416   ->   072
522801   <-   047
523441   ->   068
524871   ->   072
525296   <-   045
525976   ->   052
526706   ->   041


SEQUÊNCIA 10
============

TEMPO   DIR   KMH
-----   ---   ---
545586   ->   070
545986   <-   051
546586   ->   064
547036   <-   052
547496   ->   068
548186   <-   050
548526   ->   066
548956   <-   046
549681   ->   060
550191   <-   051
550656   ->   062
551086   <-   054
551746   ->   068
552126   <-   043
555246   <-   037
555889   ->   067
556656   <-   040
556996   ->   069
557416   <-   049
558071   ->   066
558556   <-   053
564656   ->   068
564997   <-   047
565636   ->   065
566106   <-   038
566846   ->   059


SEQUÊNCIA 11
============

TEMPO   DIR   KMH
-----   ---   ---
581831   <-   045
582426   ->   064
582806   <-   041
583536   ->   044
584220   <-   036



