Data:          2021-10-03_15_54_14
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      1
Quedas:        20

dinho:         09483 pontos / 123 golpes / 61.65 km/h
jean:          11528 pontos / 158 golpes / 61.72 km/h

Parcial:       21011 pontos
Desequilibrio: 00000 (-)
Quedas:        09455 (-)

FINAL:         11556 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
035125   <-   066
035465   ->   050
036020   <-   064
036530   ->   048
037060   <-   064
037490   ->   050
037960   <-   061
038390   ->   048
038985   <-   065
039410   ->   050
039860   <-   063
040415   ->   052
040926   <-   070
041350   ->   052
042290   ->   049
042670   <-   059
043270   ->   043
044275   ->   050
045100   ->   054
045575   <-   044
046280   ->   036
047000   <-   074
047415   ->   047
047925   <-   073
048350   ->   050
048885   <-   066
049350   ->   043
049910   <-   070
050420   ->   046
050890   <-   074
051295   ->   046
051933   <-   050
052490   ->   049
052960   <-   070
053385   ->   041
054070   <-   049
055390   <-   046
056110   ->   047
056630   <-   046
057310   ->   048
057865   <-   045
058460   ->   039
059145   <-   046
059800   ->   043
060320   <-   055
060830   ->   051
061280   <-   045
061960   ->   045
062450   <-   072
062835   ->   036
063580   <-   073
063960   ->   037
064670   <-   069
065120   ->   049


SEQUÊNCIA 02
============

TEMPO   DIR   KMH
-----   ---   ---
079135   ->   065
079500   <-   048
080180   ->   066
080565   <-   056
081160   ->   064


SEQUÊNCIA 03
============

TEMPO   DIR   KMH
-----   ---   ---
088050   ->   062
088480   <-   057
088990   ->   052
089500   <-   052
090180   ->   057
090655   <-   054
091190   ->   063
091700   <-   043
092290   ->   045
092850   <-   054
093510   ->   048
094025   <-   052
094650   ->   064
095050   <-   058
095580   ->   063
096010   <-   054
096625   ->   067
097050   <-   051
097695   ->   068
098035   <-   060
098610   ->   065
098995   <-   056
099550   ->   055
100105   <-   054
100660   ->   071
101080   <-   054
101640   ->   041
102365   <-   042
103220   ->   066
103640   <-   051
104300   ->   068
104900   <-   039
105500   ->   045
106010   <-   050
106695   ->   058
107210   <-   037
107930   ->   053
108405   <-   044
109130   ->   044
109660   <-   070
110070   ->   037
111750   ->   037
112430   <-   064
112900   ->   047
113460   <-   068
113930   ->   043
114460   <-   070
114890   ->   044
115530   <-   052
116850   <-   079
117320   ->   050
117790   <-   055
118390   ->   040
118940   <-   067
119450   ->   036
120180   <-   075
120600   ->   047
121120   <-   038
121888   ->   046
122400   <-   046
123080   ->   056
123550   <-   054
124155   ->   058


SEQUÊNCIA 04
============

TEMPO   DIR   KMH
-----   ---   ---
140890   ->   063
141320   <-   054
141920   ->   062
142430   <-   057
142960   ->   059
143370   <-   056
143980   ->   060


SEQUÊNCIA 05
============

TEMPO   DIR   KMH
-----   ---   ---
152670   ->   064
153090   <-   057
153650   ->   055
154080   <-   048
154760   ->   047
155230   <-   048
155915   ->   065
156290   <-   057
156810   ->   054
157322   <-   046
158005   ->   064


SEQUÊNCIA 06
============

TEMPO   DIR   KMH
-----   ---   ---
167605   ->   062
167995   <-   053
168565   ->   062
169030   <-   051
169630   ->   038
170350   <-   054
