Data:          2021-10-02_14_21_31
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      20
Quedas:        17

marujo:        09483 pontos / 112 golpes / 65.08 km/h
rodrigao:      10461 pontos / 106 golpes / 69.56 km/h

Parcial:       19944 pontos
Desequilibrio: 00000 (-)
Quedas:        07180 (-)

FINAL:         12764 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
481154   <-   071
481579   ->   044
482171   <-   076
483624   <-   046
484136   ->   039
484951   <-   073
485372   ->   044
485929   <-   073


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
497361   ->   067
497752   <-   047


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
506160   <-   060
506694   ->   042
507324   <-   073
507674   ->   041
508265   <-   046
509013   ->   036
509693   <-   074
510059   ->   037
510761   <-   073
512338   ->   042
512939   <-   073
513363   ->   040
514004   <-   069
514391   ->   038
515131   <-   050
515624   ->   044
516481   <-   081
517804   <-   054
518272   ->   039
518914   <-   045
519593   ->   067
519932   <-   049
520572   ->   071
520872   <-   044
521466   ->   037
522171   <-   066
522638   ->   040
524246   ->   063
524625   <-   045
525267   ->   062
525654   <-   046
526251   ->   060
526656   <-   045
527294   ->   039
527981   <-   074
528361   ->   042
529124   <-   062
529558   ->   044
530239   <-   075
530623   ->   046
531178   <-   079
531556   ->   038
532225   <-   042
532909   ->   064
533293   <-   046
533892   ->   066
534271   <-   043
534953   ->   036
535635   <-   079
536023   ->   042
536656   <-   080
537091   ->   044
537623   <-   081
538069   ->   041
538664   <-   083
539137   ->   044
539604   <-   075
540030   ->   039
540888   <-   075


SEQUÊNCIA 16
============

TEMPO   DIR   KMH
-----   ---   ---
553217   <-   046
553858   ->   060
554239   <-   047
554883   ->   071
555225   <-   047
555859   ->   065
556200   <-   050
556606   <-   040
556862   ->   069
557289   <-   041
558080   ->   064
558505   <-   044
559255   ->   074
559593   <-   043
560214   ->   041
560937   <-   061
561403   ->   042
562091   <-   074
562524   ->   046
563052   <-   067
563487   ->   042
564137   <-   080
564563   ->   042
565158   <-   079
565587   ->   044
566171   <-   082
566591   ->   047
567064   <-   083
567529   ->   046
568040   <-   086
568425   ->   039
569813   ->   069
570157   <-   046
570793   ->   070
571133   <-   047
573334   ->   071
573672   <-   038
574441   ->   037
575100   <-   077
575528   ->   043
576169   <-   084
578599   ->   036
579324   <-   045
580030   ->   060
580416   <-   042
581079   ->   071
582955   <-   075
583429   ->   045
583932   <-   052
584505   ->   035
585279   <-   093
585661   ->   044
586259   <-   076
586731   ->   042
587262   <-   099
587560   ->   038


SEQUÊNCIA 17
============

TEMPO   DIR   KMH
-----   ---   ---
608233   ->   066
608590   <-   038
609325   ->   065
609662   <-   049
610326   ->   059
610704   <-   050
611368   ->   061
611756   <-   046
612182   <-   039
612433   ->   062
613246   <-   040
613527   ->   071
614164   <-   043
614532   ->   069
614974   <-   037
615615   ->   049
616256   <-   041
616933   ->   041
618093   ->   043
618631   <-   086
619305   ->   038
619902   <-   042
620328   ->   036
621141   <-   083
623918   ->   038
626406   <-   037
627130   ->   035
627966   <-   079
628353   ->   045
628929   <-   079
629268   ->   041
630800   ->   037
631614   <-   072
632089   ->   045
632684   <-   040
633467   ->   063
633899   <-   045
634581   ->   073
634964   <-   043
635627   ->   062


SEQUÊNCIA 18
============

TEMPO   DIR   KMH
-----   ---   ---
649074   ->   070
649429   <-   038
650154   ->   036
651349   <-   036
655190   ->   055



