Data:          2021-10-03_11_22_22
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      4
Quedas:        18

cris:          09920 pontos / 111 golpes / 66.73 km/h
patricia:      06056 pontos / 087 golpes / 58.88 km/h

Parcial:       15976 pontos
Desequilibrio: 02048 (-)
Quedas:        05432 (-)

FINAL:         08496 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
107679   ->   061
108102   <-   045
108788   ->   064
109172   <-   047
109852   ->   058
110281   <-   038
110964   ->   039
111561   <-   042
112372   ->   068
112720   <-   048
114100   <-   037
114847   ->   067
116084   ->   065
116422   <-   055
117042   ->   063
117427   <-   042
118069   ->   070
118472   <-   037
119302   ->   059
120582   ->   070
120922   <-   051
121551   ->   066
121860   <-   053
122482   ->   071
122821   <-   042
123508   ->   072
123850   <-   037


SEQUÊNCIA 02
============

TEMPO   DIR   KMH
-----   ---   ---
133552   ->   062
134043   <-   036
134818   ->   067


SEQUÊNCIA 03
============

TEMPO   DIR   KMH
-----   ---   ---
144372   <-   058
144926   ->   044
145482   <-   060


SEQUÊNCIA 04
============

TEMPO   DIR   KMH
-----   ---   ---
152562   ->   045
153161   <-   053
153886   ->   040
154485   <-   060
154991   ->   042
155552   <-   058
156362   ->   035
156743   <-   068
157428   ->   043
157769   <-   041
159177   <-   062
159561   ->   038
162122   ->   043
162672   <-   067
163442   ->   036
163871   <-   054
164340   ->   040
165107   <-   056
165449   ->   044
166410   <-   042
166879   ->   040
167602   <-   067
169671   <-   070
170823   <-   040
175391   ->   060
175775   <-   040
176500   ->   075
177735   ->   063
178932   ->   054
179441   <-   042
180084   ->   071
180469   <-   047
181151   ->   073
181450   <-   044
182110   ->   063
183519   ->   070
183903   <-   043
184609   ->   066
184947   <-   043
185780   ->   067
186122   <-   040
186822   ->   071
187231   <-   041
188041   ->   060
188422   <-   046
189108   ->   069
189510   <-   038
190281   ->   066
190666   <-   038


SEQUÊNCIA 05
============

TEMPO   DIR   KMH
-----   ---   ---
204361   <-   056
204918   ->   038
205642   <-   059
206321   ->   039
206751   <-   053
207942   <-   066
208372   ->   040
209202   <-   042
214089   ->   064
214512   <-   039
215241   ->   063
215622   <-   046
216329   ->   054
216842   <-   040
217521   ->   047
218127   <-   036
218951   ->   070
219338   <-   046
219977   ->   069
220361   <-   038
221081   ->   041
221812   <-   066
222322   ->   041
222879   <-   069


SEQUÊNCIA 06
============

TEMPO   DIR   KMH
-----   ---   ---
234036   ->   048
234634   <-   057
235103   ->   040
235835   <-   067
236277   ->   042
237023   <-   064
237407   ->   040
238004   <-   040
238729   ->   040
239369   <-   062
240011   ->   042
240329   <-   061
240799   ->   039
241525   <-   048
242079   ->   039
242782   <-   073
244149   <-   069


SEQUÊNCIA 07
============

TEMPO   DIR   KMH
-----   ---   ---
258481   ->   067
258824   <-   052
259461   ->   072
259807   <-   048
260382   ->   068
261682   ->   048
263027   ->   068
263369   <-   044


SEQUÊNCIA 08
============

TEMPO   DIR   KMH
-----   ---   ---
280777   ->   064
281161   <-   045
281802   ->   069
282185   <-   044
282868   ->   070
283636   <-   036
284020   ->   075
284362   <-   050
284892   ->   062
286111   ->   077
286410   <-   048
287050   ->   068
287391   <-   041
289562   ->   041
289952   <-   052
290632   ->   039
291274   <-   066
291700   ->   035
293449   ->   068
295348   <-   035
296091   ->   068
296479   <-   038
297243   ->   035


SEQUÊNCIA 09
============

TEMPO   DIR   KMH
-----   ---   ---
306206   ->   047
306782   <-   066
307292   ->   043
307932   <-   044
308831   ->   041
309256   <-   064
309770   ->   046
310322   <-   066
311604   <-   058
312140   ->   039
312742   <-   060


SEQUÊNCIA 10
============

TEMPO   DIR   KMH
-----   ---   ---
322228   ->   067
322719   <-   043
323231   ->   067
323612   <-   040
324276   ->   073
324617   <-   051
325259   ->   072


SEQUÊNCIA 11
============

TEMPO   DIR   KMH
-----   ---   ---
335493   ->   049
336010   <-   037
336798   ->   071
337140   <-   050
337780   ->   057
338207   <-   044
338868   ->   066
340319   ->   035
341042   <-   064
341513   ->   040
342260   <-   061
342815   ->   039
343241   <-   057
350324   ->   060
350662   <-   046
351305   ->   066
351647   <-   044
352286   ->   070
352581   <-   047
353226   ->   068
353609   <-   036
354420   ->   051
354890   <-   039
355679   ->   067
356831   ->   057
358069   ->   070
358452   <-   050
359132   ->   076
359432   <-   048
360113   ->   069
360414   <-   048
360969   ->   064
361377   <-   049
362057   ->   050
362633   <-   060
363189   ->   035
363828   <-   038
364554   ->   035
365535   <-   053
365919   ->   038
366644   <-   065
367113   ->   042
367712   <-   064
368869   <-   045
370249   <-   063
370718   ->   041
371442   <-   066
372572   <-   038
373342   ->   078
374750   ->   035
375392   <-   037
376138   ->   070
376561   <-   042
377246   ->   041
377929   <-   038
378740   ->   071
379060   <-   041
379931   ->   038
381232   ->   075
382750   ->   048
384521   ->   036
385332   <-   063
385759   ->   041
387188   ->   039
387828   <-   064


SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
405008   ->   045
405577   <-   057
410312   <-   054


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
421812   ->   055
422238   <-   044
422883   ->   073
423198   <-   045
423839   ->   066
424180   <-   044
424562   <-   035
424882   ->   064
425268   <-   048
425883   ->   073
426547   <-   048
426847   ->   070
427187   <-   040
427932   ->   064
428274   <-   052
428892   ->   050
430431   ->   038
431156   <-   060
435145   ->   037
435828   <-   052
436468   ->   038
437109   <-   042
438794   <-   051
440244   <-   041
441826   <-   047
442420   ->   036


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
534899   ->   064
535326   <-   049
536010   ->   054
537311   ->   069
538526   ->   067
538868   <-   045
539481   ->   067
539870   <-   052
540468   ->   068
540809   <-   049
541449   ->   074
541749   <-   045
542388   ->   072
542772   <-   042
543369   ->   071
543753   <-   048
544351   ->   062
544693   <-   046
545372   ->   071
545711   <-   048
546292   ->   068
546634   <-   039
547380   ->   077
547679   <-   048
548276   ->   056
549513   ->   070
549852   <-   055
550452   ->   075
550751   <-   050
551301   ->   073
551602   <-   050
552202   ->   069
552543   <-   042
553201   ->   069
554378   ->   061
555572   ->   073
555913   <-   048
556476   ->   074
556788   <-   044
557471   ->   068
557769   <-   047
559220   <-   040
560649   <-   056
561372   <-   049


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
572809   ->   063
573195   <-   046
573833   ->   063
574133   <-   057
574730   ->   074
575111   <-   054
575689   ->   074
575988   <-   049
576564   ->   050
577182   <-   038
580745   <-   038
581341   ->   037
582173   <-   058
582601   ->   039
583283   <-   059
588212   <-   038
589002   ->   070
589365   <-   044
590026   ->   067
591519   ->   060
591922   <-   044
592584   ->   073
592924   <-   047
593562   ->   071
593909   <-   044
594591   ->   068
595850   ->   038
596531   <-   055


SEQUÊNCIA 16
============

TEMPO   DIR   KMH
-----   ---   ---
615562   ->   065
615946   <-   047
616628   ->   036
617332   <-   062
617886   ->   043
618569   <-   049
619081   ->   041
619721   <-   061


SEQUÊNCIA 17
============

TEMPO   DIR   KMH
-----   ---   ---
631006   <-   056
631859   ->   040
632159   <-   062
632628   ->   035
633522   <-   037
635039   <-   037
635722   ->   042
636362   <-   067
636914   ->   042


SEQUÊNCIA 18
============

TEMPO   DIR   KMH
-----   ---   ---
646900   ->   046
647498   <-   059
648692   <-   039
650292   <-   047
650933   ->   040
651615   <-   066
652041   ->   045
652593   <-   064
656414   ->   038
657011   <-   065
659615   <-   068
660048   ->   040
660789   <-   050
663452   ->   038
663839   ->   036
664092   <-   057
664564   ->   037
665359   <-   059
666057   <-   051


SEQUÊNCIA 19
============

TEMPO   DIR   KMH
-----   ---   ---
685002   <-   054
686239   <-   061
686601   ->   041
687922   ->   039
688372   <-   058
689692   <-   051
691060   <-   053
692511   <-   055
693108   ->   040
693703   <-   052
694388   ->   038
694688   <-   062
695860   <-   036
696628   ->   037
698463   <-   066
699018   ->   042
699487   <-   059
699932   ->   039
700702   <-   048
701258   ->   042
701852   <-   062
702282   ->   038
702922   <-   054
703457   ->   040
704222   <-   063
705034   <-   053
705552   ->   038
708617   <-   065
709044   ->   040
709727   <-   043
713713   ->   041



