Data:          2021-10-03_13_14_21
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        12

temir:         11616 pontos / 161 golpes / 61.46 km/h
andre:         10264 pontos / 115 golpes / 66.59 km/h

Parcial:       21880 pontos
Desequilibrio: 00000 (-)
Quedas:        04595 (-)

FINAL:         17285 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
434971   ->   053
435701   <-   047
436171   ->   074
436551   <-   047
437981   <-   068
438346   ->   047
439791   ->   063
440220   <-   047
440881   ->   068
441245   <-   036
442846   <-   070
443294   ->   052
443851   <-   072
444251   ->   047
444900   <-   044
445681   ->   072
446066   <-   039
446836   ->   058
447306   <-   039
448071   ->   068
448451   <-   039
449261   ->   050
449781   <-   042
450526   ->   047
451160   <-   073
451591   ->   052
452701   ->   044
453216   <-   042
453941   ->   069
454321   <-   044
455041   ->   053
455561   <-   039
456416   ->   050
457010   <-   071
457431   ->   054
458036   <-   069
458461   ->   058
459061   <-   068
459486   ->   055
460160   <-   070
460571   ->   056
461107   <-   070
461530   ->   055
462131   <-   045
462810   ->   066
463241   <-   044
464096   ->   044
464606   <-   074
465031   ->   048
466591   ->   063
466970   <-   046
467612   ->   075
468041   <-   043
468766   ->   071
469151   <-   044
469831   ->   047
470551   <-   073
470941   ->   051
471581   <-   062
472051   ->   057
472991   ->   052
474441   ->   069
474841   <-   043
475501   ->   078
475931   <-   041
476661   ->   082
477001   <-   045
477680   ->   080
478941   ->   052
479516   <-   038
480351   ->   075
481111   <-   041
481370   ->   057
481841   <-   045
482561   ->   067
484041   ->   046
484746   <-   058
485341   ->   050
486836   ->   047
487431   <-   072
487901   ->   052
488416   <-   073
488861   ->   053
489411   <-   072
489841   ->   049
490461   <-   066
490931   ->   037
491741   <-   038
492461   ->   049
493136   <-   070
493621   ->   049
494232   <-   061
494706   ->   057


SEQUÊNCIA 11
============

TEMPO   DIR   KMH
-----   ---   ---
519581   ->   060
520006   <-   042
520881   ->   072
521181   <-   050
521991   ->   051
522291   <-   050
522931   ->   062
523331   <-   043
524141   ->   070
524481   <-   051
525086   ->   081
525451   <-   048
526045   ->   078
526346   <-   043
527071   ->   048
527491   <-   039
528221   ->   079
528731   <-   038
529311   ->   071
530541   ->   044
531016   <-   039
531771   ->   074


SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
540746   ->   066
541171   <-   042
541831   ->   049
542386   <-   044
543021   ->   041
543711   <-   039
544266   ->   082
544651   <-   050
545266   ->   078
545671   <-   042
546483   ->   047
546866   <-   041
547551   ->   084
547891   <-   050
548531   ->   085
548916   <-   037
549681   ->   053
550191   <-   051
550835   ->   087
551176   <-   038
552030   ->   057
552501   <-   042
553311   ->   080
553651   <-   036
554461   ->   080
554801   <-   041


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
570971   ->   050
575411   ->   049



